Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose,Bivalent Booster 1
09/07/2021,Clinton,17,33,1,,
01/03/2022,Out-of-State,1948,360,515,,
05/15/2022,Mifflin,2,1,,1,
05/15/2022,Monroe,9,5,8,20,
10/07/2022,Lehigh,26,26,11,,1005
05/15/2022,Montour,1,,,2,
05/15/2022,Northampton,15,15,27,46,
05/15/2022,Northumberland,1,1,4,8,
05/15/2022,Perry,,2,,8,
07/19/2022,Berks,72,38,46,169,
02/19/2021,Wayne,107,113,,,
05/15/2022,Potter,,1,,1,
05/15/2022,Schuylkill,4,,3,20,
05/15/2022,Snyder,1,,,5,
05/15/2022,Sullivan,,,1,,
05/15/2022,Susquehanna,,,1,2,
05/15/2022,Tioga,2,1,1,,
05/15/2022,Union,,,,1,
05/15/2022,Venango,3,,6,10,
05/15/2022,Warren,,,1,2,
07/25/2022,Snyder,1,2,,8,
05/15/2022,Wayne,,3,4,1,
05/15/2022,Wyoming,,4,6,5,
05/15/2022,York,19,11,12,40,
05/16/2022,Adams,9,14,17,62,
02/12/2021,Schuylkill,383,338,,,
05/16/2022,Armstrong,3,13,13,55,
05/16/2022,Beaver,17,22,28,127,
05/16/2022,Bedford,1,2,6,27,
06/27/2022,Philadelphia,385,182,225,280,
05/16/2022,Blair,5,13,15,34,
05/16/2022,Bradford,5,5,4,15,
11/12/2021,Northampton,589,144,1526,,
05/14/2022,Centre,17,8,18,52,
12/21/2020,Lawrence,76,,,,
05/16/2022,Cameron,,,,6,
05/16/2022,Carbon,6,9,4,25,
10/11/2022,Warren,,4,,,117
09/30/2021,Armstrong,52,40,160,,
10/27/2022,Union,1,1,,,78
01/03/2022,Berks,462,265,1071,,
10/11/2022,Fayette,10,,2,,271
11/07/2021,Philadelphia,1104,467,1201,,
05/16/2022,Elk,2,,10,17,
05/16/2022,Erie,36,49,56,249,
05/16/2022,Fayette,11,10,22,87,
05/16/2022,Forest,,,1,39,
09/22/2022,Westmoreland,17,17,6,,709
05/16/2022,Fulton,,2,1,4,
05/16/2022,Greene,3,3,2,24,
07/31/2022,Somerset,,,2,4,
05/16/2022,Indiana,4,2,5,35,
05/16/2022,Jefferson,3,4,2,13,
06/18/2021,Columbia,57,162,,,
02/24/2021,Clearfield,470,122,,,
11/11/2021,Huntingdon,47,16,137,,
12/19/2021,Centre,70,22,118,,
04/02/2021,Tioga,39,26,,,
11/14/2022,Clinton,,,,,36
05/13/2021,Northumberland,123,213,,,
01/07/2021,Washington,453,137,,,
10/26/2022,Monroe,6,14,,,197
05/16/2022,Montour,4,3,2,17,
05/16/2022,Northumberland,4,5,10,62,
05/16/2022,Perry,2,2,2,18,
05/16/2022,Pike,5,3,6,19,
08/07/2022,Allegheny,55,35,45,125,
11/05/2022,Wyoming,1,,,,21
06/17/2021,Montgomery,496,1454,,,
05/16/2022,Schuylkill,10,6,13,56,
05/16/2022,Somerset,4,5,3,15,
12/14/2021,Somerset,51,35,174,,
09/19/2022,Allegheny,127,124,30,,3284
05/16/2022,Tioga,4,3,3,25,
05/16/2022,Union,4,3,2,35,
05/16/2022,Venango,4,4,8,12,
05/16/2022,Warren,5,1,5,23,
06/28/2022,Snyder,2,6,1,14,
05/16/2022,Wayne,4,4,6,66,
01/03/2022,Columbia,51,35,120,,
03/11/2022,Beaver,11,4,26,,
08/03/2022,Out-of-State,194,106,64,34,
05/17/2022,Bedford,10,4,1,20,
04/19/2021,Chester,2586,3542,,,
05/17/2022,Bradford,5,4,7,30,
03/02/2021,Wayne,195,62,,,
07/19/2022,Montgomery,318,172,163,395,
05/17/2022,Cameron,,,1,5,
05/17/2022,Carbon,8,8,14,48,
08/29/2021,Berks,163,180,14,,
01/30/2022,York,64,97,77,,
11/09/2022,Fulton,1,1,,,3
04/29/2022,Lackawanna,27,26,38,286,
05/17/2022,Crawford,8,8,20,103,
07/07/2021,Washington,62,112,,,
07/07/2021,Northumberland,50,64,,,
05/17/2022,Elk,3,3,4,10,
07/10/2021,Philadelphia,1002,1299,,,
05/17/2022,Fayette,20,27,17,85,
05/17/2022,Forest,,1,,4,
05/17/2022,Franklin,9,17,21,105,
05/17/2022,Fulton,,,,2,
05/17/2022,Greene,5,4,7,17,
03/25/2021,Snyder,193,47,,,
05/17/2022,Indiana,3,9,6,51,
05/17/2022,Jefferson,2,6,4,15,
05/17/2022,Juniata,3,2,,7,
05/17/2022,Lawrence,10,8,11,39,
02/12/2021,Bedford,174,271,,,
07/12/2022,Northampton,36,18,19,85,
05/17/2022,Mercer,12,18,22,123,
10/23/2021,Luzerne,175,113,584,,
09/29/2022,Lehigh,41,18,18,,564
09/23/2022,Venango,2,1,,,77
05/26/2021,Chester,1127,2195,,,
05/21/2022,Centre,16,10,36,54,
05/17/2022,Northumberland,10,11,12,97,
12/16/2021,Westmoreland,392,145,1165,,
10/07/2021,Jefferson,22,27,57,,
05/17/2022,Potter,,2,4,3,
03/17/2021,Bedford,176,131,,,
05/17/2022,Snyder,2,4,2,22,
11/14/2022,Monroe,5,5,,,145
05/17/2022,Sullivan,,,,1,
05/09/2021,Chester,390,1111,,,
05/17/2022,Union,4,2,4,18,
05/17/2022,Venango,7,8,12,32,
05/17/2022,Warren,6,3,5,27,
10/29/2022,Mifflin,,,,,15
05/17/2022,Wayne,2,7,13,61,
06/17/2022,Adams,5,13,15,60,
05/17/2022,Wyoming,3,1,4,20,
09/18/2022,Lawrence,,1,,,32
05/18/2022,Adams,6,12,9,92,
05/18/2022,Armstrong,6,5,9,55,
05/18/2022,Bedford,1,3,6,16,
05/18/2022,Blair,13,33,38,222,
05/18/2022,Bradford,7,8,6,31,
05/18/2022,Cambria,10,14,21,107,
05/18/2022,Cameron,,1,1,3,
05/18/2022,Carbon,9,5,9,61,
05/14/2021,Somerset,132,308,,,
05/18/2022,Clarion,5,1,7,7,
02/18/2022,Blair,35,48,55,,
11/16/2021,Berks,481,179,1296,,
01/24/2021,Chester,367,215,,,
01/24/2022,Luzerne,165,172,236,,
01/29/2021,Mercer,340,199,,,
03/05/2021,Mifflin,144,145,,,
05/18/2022,Fayette,12,17,17,89,
05/18/2022,Forest,,,,3,
05/18/2022,Fulton,,4,11,42,
05/18/2022,Greene,3,2,2,35,
05/18/2022,Huntingdon,1,3,9,38,
05/18/2022,Indiana,8,4,11,31,
05/18/2022,Jefferson,3,1,7,37,
05/18/2022,Juniata,,1,2,9,
08/01/2021,Delaware,286,139,,,
10/07/2022,Delaware,74,79,10,,1746
05/18/2022,Lawrence,9,16,10,32,
06/15/2022,Monroe,28,10,17,50,
12/18/2021,Union,38,24,61,,
05/18/2022,Mckean,4,4,7,20,
05/18/2022,Mercer,11,13,11,55,
05/18/2022,Mifflin,7,1,7,22,
07/30/2022,Armstrong,4,2,2,7,
10/03/2022,Lackawanna,2,10,,,532
05/18/2022,Montour,3,11,6,19,
10/01/2021,Mercer,94,69,200,,
12/13/2021,Indiana,48,46,159,,
07/17/2022,Berks,19,9,18,47,
05/18/2022,Pike,11,16,12,59,
05/18/2022,Potter,1,4,2,11,
05/18/2022,Sullivan,1,3,,8,
05/18/2022,Susquehanna,2,3,7,20,
11/07/2022,Lackawanna,5,4,,,282
05/18/2022,Union,5,4,2,53,
05/18/2022,Venango,,5,3,15,
05/18/2022,Warren,2,10,16,72,
02/22/2021,Northampton,629,1307,,,
05/18/2022,Wayne,2,13,5,24,
09/13/2022,Adams,,2,2,,88
07/12/2021,Elk,3,1,,,
10/10/2022,Mifflin,,2,,,98
05/19/2022,Adams,6,7,19,82,
05/19/2022,Armstrong,9,8,6,26,
11/27/2021,Tioga,29,6,38,,
11/10/2022,Sullivan,,,,,23
05/19/2022,Beaver,15,22,26,98,
01/14/2022,Erie,264,84,449,,
12/14/2021,Beaver,133,195,406,,
05/19/2022,Bradford,4,13,7,28,
12/20/2021,Armstrong,52,46,160,,
05/19/2022,Cameron,,,1,4,
05/19/2022,Carbon,5,8,10,46,
05/19/2022,Centre,12,14,20,106,
05/19/2022,Clarion,2,1,2,29,
05/19/2022,Clearfield,6,8,9,35,
10/03/2021,Cumberland,88,68,115,,
05/19/2022,Columbia,8,4,6,64,
08/26/2021,Susquehanna,25,25,10,,
10/05/2022,Wyoming,1,5,,,63
08/31/2022,Delaware,130,124,87,36,
05/19/2022,Elk,5,3,2,22,
02/24/2021,Westmoreland,1139,993,,,
05/19/2022,Fayette,14,17,16,82,
05/19/2022,Forest,,1,,3,
10/07/2021,Out-of-State,850,357,408,,
05/19/2022,Fulton,,,1,2,
05/19/2022,Greene,1,1,5,12,
05/19/2022,Huntingdon,4,2,3,32,
04/18/2022,Monroe,21,23,29,133,
01/09/2022,Franklin,32,15,22,,
05/19/2022,Juniata,,1,,8,
12/29/2020,Venango,77,,,,
07/12/2022,Chester,180,65,108,253,
05/19/2022,Lawrence,2,11,11,34,
12/21/2021,Mifflin,28,26,56,,
06/29/2022,Berks,56,27,42,92,
01/25/2021,Bucks,1070,796,,,
05/19/2022,Mckean,11,13,13,38,
05/19/2022,Mercer,9,14,10,37,
11/28/2021,Monroe,72,41,107,,
05/28/2021,Armstrong,112,239,,,
05/04/2022,Clinton,4,4,3,38,
06/10/2022,Dauphin,63,38,62,127,
05/19/2022,Northumberland,7,6,6,51,
12/27/2021,Lackawanna,263,160,591,,
10/31/2022,Perry,,,,,62
09/10/2021,Out-of-State,642,631,70,,
05/19/2022,Potter,4,5,3,7,
03/30/2021,Perry,158,136,,,
05/19/2022,Snyder,3,1,1,16,
05/19/2022,Somerset,5,10,5,40,
05/19/2022,Sullivan,,,,5,
05/19/2022,Susquehanna,1,4,2,25,
08/26/2021,Philadelphia,1838,1752,285,,
05/19/2022,Warren,4,8,9,79,
11/07/2021,Mifflin,14,4,10,,
05/12/2021,Tioga,25,43,,,
05/19/2022,Wyoming,2,3,4,28,
01/27/2022,Fayette,60,50,69,,
04/06/2022,Bucks,122,226,246,1046,
05/10/2022,Berks,46,50,57,269,
02/20/2021,Beaver,234,221,,,
05/20/2022,Bedford,4,2,2,12,
08/10/2022,Centre,16,9,28,39,
05/20/2022,Bradford,4,11,6,38,
11/20/2021,Armstrong,58,16,86,,
12/02/2021,Wayne,58,31,174,,
05/20/2022,Cameron,,,3,1,
01/08/2022,Bucks,586,423,989,,
06/22/2021,Mercer,83,200,,,
11/13/2021,Crawford,257,49,377,,
02/19/2021,Northumberland,184,207,,,
05/20/2022,Clarion,4,6,3,23,
05/20/2022,Clearfield,8,9,10,29,
03/13/2021,Elk,21,302,,,
05/20/2022,Crawford,10,11,8,41,
01/01/2021,Luzerne,72,,,,
01/22/2022,Blair,31,20,58,,
05/20/2022,Elk,,1,4,11,
06/09/2022,Bucks,71,77,127,293,
05/20/2022,Forest,3,2,4,36,
05/20/2022,Franklin,11,20,27,148,
05/20/2022,Fulton,,1,1,6,
05/20/2022,Greene,3,6,4,27,
10/22/2021,Allegheny,1144,532,4576,,
05/15/2021,Northampton,836,868,,,
05/20/2022,Juniata,4,,4,13,
01/15/2022,Lackawanna,157,48,326,,
05/01/2021,Lebanon,315,458,,,
01/29/2021,Dauphin,963,100,,,
08/15/2022,Lycoming,25,14,20,31,
04/12/2021,Montgomery,2943,5706,,,
05/20/2022,Mckean,5,8,10,19,
04/26/2021,Chester,2100,3331,,,
11/23/2021,Berks,517,244,1181,,
05/20/2022,Montour,1,3,6,21,
04/07/2022,Carbon,14,12,15,67,
06/20/2021,Philadelphia,485,590,,,
05/20/2022,Perry,3,7,11,16,
04/06/2021,Washington,1737,1601,,,
05/20/2022,Pike,7,16,17,30,
04/09/2022,Wayne,6,7,10,109,
01/12/2022,York,404,308,1003,,
09/30/2021,Lebanon,88,117,364,,
05/20/2022,Sullivan,2,4,3,10,
05/20/2022,Susquehanna,5,6,6,31,
05/20/2022,Tioga,4,9,3,29,
05/20/2022,Union,3,2,6,27,
05/20/2022,Venango,8,5,10,30,
11/04/2021,Monroe,104,69,410,,
08/11/2021,Venango,19,14,,,
09/20/2022,Union,,,1,,65
05/04/2021,Centre,142,651,,,
12/24/2020,Pike,6,,,,
05/21/2022,Adams,10,8,16,22,
01/22/2021,Out-of-State,3156,547,,,
05/21/2022,Armstrong,3,6,5,15,
05/21/2022,Beaver,6,15,18,46,
05/21/2022,Bedford,4,1,,10,
02/24/2021,Schuylkill,704,736,,,
05/21/2022,Blair,8,6,4,17,
05/21/2022,Bradford,6,3,2,7,
02/19/2022,Berks,97,132,125,,
05/21/2022,Butler,21,14,42,62,
07/29/2021,Lycoming,89,52,,,
05/21/2022,Cameron,,,,1,
06/05/2021,Luzerne,257,828,,,
09/26/2022,Northampton,23,8,6,,476
04/22/2021,Adams,260,562,,,
05/21/2022,Clarion,1,,2,7,
05/21/2022,Clearfield,5,2,2,14,
05/21/2022,Clinton,1,4,1,6,
05/21/2022,Columbia,,4,7,21,
05/21/2022,Crawford,4,5,7,23,
01/06/2021,Lancaster,848,68,,,
09/22/2021,Westmoreland,114,173,86,,
04/16/2021,Union,144,115,,,
04/08/2021,Philadelphia,7535,11130,,,
05/11/2022,Berks,81,72,87,283,
05/21/2022,Elk,,1,1,6,
10/22/2022,Sullivan,,2,,,32
05/21/2022,Fayette,6,6,7,37,
05/21/2022,Forest,,,,3,
05/21/2022,Franklin,4,6,12,23,
05/21/2022,Fulton,,1,,1,
05/21/2022,Greene,,,1,1,
05/21/2022,Huntingdon,3,5,1,6,
05/21/2022,Indiana,2,4,1,16,
05/21/2022,Jefferson,,2,1,2,
05/21/2022,Juniata,3,3,1,3,
11/17/2021,Mckean,53,15,143,,
05/21/2022,Lawrence,4,7,5,17,
05/21/2022,Lebanon,12,2,14,43,
12/26/2020,Berks,253,,,,
01/13/2021,Franklin,239,19,,,
05/21/2022,Lycoming,6,5,6,26,
05/21/2022,Mckean,2,4,4,5,
05/21/2022,Mercer,4,4,6,35,
05/21/2022,Mifflin,,2,1,5,
01/13/2021,Perry,49,13,,,
11/09/2021,Bucks,1307,250,2096,,
09/03/2021,Mifflin,21,27,5,,
05/21/2022,Northumberland,10,2,11,20,
05/21/2022,Perry,2,4,7,11,
07/11/2022,Chester,132,36,85,171,
06/04/2021,Clinton,16,34,,,
05/21/2022,Potter,,,,1,
05/21/2022,Schuylkill,7,7,10,27,
05/21/2022,Snyder,2,2,12,13,
05/21/2022,Somerset,1,2,2,7,
05/21/2022,Sullivan,,,,1,
05/21/2022,Susquehanna,6,4,2,4,
05/21/2022,Tioga,,,3,4,
05/21/2022,Union,5,2,4,15,
05/21/2022,Venango,2,1,2,9,
05/21/2022,Warren,2,7,,11,
12/29/2020,Blair,169,,,,
03/09/2021,Bucks,3677,2374,,,
03/06/2021,Adams,146,174,,,
05/21/2022,Wyoming,2,2,6,11,
10/23/2022,Wyoming,,,,,12
12/24/2021,Lackawanna,67,55,440,,
05/22/2022,Armstrong,3,1,2,7,
05/22/2022,Beaver,4,17,15,15,
05/22/2022,Bedford,,,,1,
01/05/2021,Montour,236,2,,,
05/22/2022,Blair,5,2,3,16,
05/22/2022,Bradford,1,,,5,
12/18/2021,Cambria,78,48,131,,
10/26/2021,Lackawanna,139,83,1267,,
05/22/2022,Carbon,,6,3,14,
05/22/2022,Centre,14,3,22,32,
03/06/2022,Venango,5,1,4,,
05/22/2022,Clearfield,2,3,1,11,
06/16/2021,Union,11,32,,,
05/22/2022,Columbia,3,3,1,10,
05/22/2022,Crawford,2,8,3,6,
05/22/2022,Cumberland,15,24,35,71,
05/22/2022,Dauphin,19,24,23,63,
12/02/2021,Clinton,39,15,110,,
05/22/2022,Elk,1,1,,2,
01/27/2021,Somerset,221,62,,,
05/22/2022,Fayette,5,2,7,21,
05/22/2022,Forest,,,,1,
05/22/2022,Franklin,1,2,6,6,
05/22/2022,Greene,2,,,2,
05/22/2022,Huntingdon,,,,2,
05/22/2022,Indiana,,1,4,19,
05/22/2022,Jefferson,2,3,1,5,
05/22/2022,Juniata,,,,1,
12/05/2021,Lancaster,195,139,435,,
08/29/2022,Westmoreland,21,9,18,35,
05/22/2022,Lawrence,4,4,9,38,
09/09/2022,Lackawanna,10,14,3,,235
01/30/2021,Luzerne,1036,435,,,
10/28/2021,Perry,59,28,127,,
10/28/2022,Adams,2,2,,,186
05/22/2022,Mckean,,4,,4,
05/22/2022,Mercer,3,4,3,6,
05/22/2022,Mifflin,,,2,3,
05/22/2022,Monroe,11,4,13,36,
10/27/2021,Berks,373,247,1247,,
05/22/2022,Montour,2,1,2,1,
09/07/2021,Monroe,130,189,46,,
05/22/2022,Northumberland,,1,4,5,
05/22/2022,Perry,,,2,7,
04/09/2021,Carbon,273,409,,,
05/22/2022,Pike,1,8,2,7,
05/22/2022,Potter,,,,1,
05/22/2022,Schuylkill,6,2,4,11,
06/16/2022,Berks,60,33,73,154,
05/22/2022,Somerset,2,4,,2,
09/01/2021,Lancaster,301,373,129,,
05/22/2022,Susquehanna,1,,1,4,
05/22/2022,Tioga,1,2,1,5,
05/22/2022,Union,,,4,2,
05/22/2022,Venango,1,1,2,1,
05/22/2022,Warren,2,,,3,
02/27/2021,Susquehanna,99,96,,,
05/22/2022,Westmoreland,13,13,23,59,
05/22/2022,Wyoming,,5,6,7,
04/06/2021,Chester,3447,4628,,,
07/13/2022,Washington,45,21,35,115,
11/19/2022,Bradford,,,,,249
08/05/2022,Clarion,2,2,4,7,
04/22/2021,Franklin,409,679,,,
09/23/2021,Bucks,268,310,241,,
05/23/2022,Bedford,5,5,5,32,
03/10/2021,Crawford,82,162,,,
05/23/2022,Bradford,5,10,5,30,
03/22/2021,Snyder,89,34,,,
11/16/2022,Berks,14,12,,,550
11/17/2021,Mifflin,17,27,100,,
05/23/2022,Cameron,1,2,,8,
12/22/2021,Butler,225,161,562,,
01/19/2022,Fayette,48,64,103,,
05/12/2021,Monroe,317,933,,,
05/23/2022,Clarion,1,3,2,16,
05/23/2022,Clearfield,36,34,16,84,
05/23/2022,Clinton,,6,7,33,
05/23/2022,Columbia,5,3,8,58,
05/23/2022,Crawford,7,12,12,42,
03/22/2021,Clearfield,399,65,,,
05/23/2022,Elk,4,,6,13,
05/23/2022,Erie,43,46,62,182,
10/16/2022,Out-of-State,7,1,,,294
05/23/2022,Forest,1,2,3,38,
05/23/2022,Fulton,,,,4,
05/23/2022,Indiana,8,10,6,41,
05/23/2022,Jefferson,4,4,2,21,
05/23/2022,Juniata,3,1,1,20,
03/24/2021,Susquehanna,140,67,,,
09/03/2021,Cumberland,209,266,47,,
05/23/2022,Lawrence,8,14,15,41,
01/24/2022,Armstrong,22,25,37,,
12/22/2020,Columbia,71,,,,
02/17/2021,Lancaster,1414,671,,,
05/02/2021,Philadelphia,1492,2330,,,
07/28/2021,Wayne,46,29,,,
04/15/2022,Schuylkill,13,18,26,83,
02/17/2021,Adams,355,325,,,
03/05/2022,Centre,8,23,21,,
02/28/2021,Montour,41,230,,,
10/12/2022,Northumberland,12,2,,,256
05/23/2022,Northumberland,6,6,14,82,
05/23/2022,Perry,4,9,15,31,
04/21/2021,Wayne,160,335,,,
05/23/2022,Potter,2,3,3,2,
05/23/2022,Schuylkill,5,19,15,73,
10/11/2022,Lackawanna,11,6,,,545
05/23/2022,Somerset,7,7,8,21,
12/29/2020,Bucks,1296,,,,
11/03/2021,Cumberland,300,137,896,,
05/01/2021,Huntingdon,46,81,,,
08/31/2022,Beaver,10,3,5,13,
05/23/2022,Venango,4,8,2,24,
05/23/2022,Warren,10,5,9,23,
07/25/2022,Cambria,19,7,17,88,
07/12/2022,Wayne,5,7,7,23,
11/12/2022,Indiana,1,1,,,44
05/23/2022,Wyoming,3,4,4,21,
05/02/2022,Berks,36,48,74,232,
04/04/2022,Washington,30,42,47,214,
04/30/2022,Centre,5,11,10,44,
11/03/2021,Adams,73,70,329,,
05/24/2022,Armstrong,6,7,8,29,
05/24/2022,Beaver,18,29,24,131,
05/24/2022,Bedford,3,1,7,14,
10/05/2021,Beaver,113,111,337,,
05/24/2022,Bradford,5,6,8,33,
01/26/2021,Susquehanna,93,59,,,
11/22/2021,Cumberland,450,135,820,,
05/24/2022,Cambria,28,17,18,87,
05/24/2022,Cameron,1,,,3,
06/27/2022,Snyder,2,1,,16,
12/02/2021,Northampton,289,386,1060,,
05/24/2022,Clarion,2,2,4,8,
05/24/2022,Clinton,5,8,7,34,
03/04/2021,York,1744,1050,,,
02/18/2021,Luzerne,465,1085,,,
11/02/2021,Clearfield,56,27,278,,
04/01/2021,Bradford,451,49,,,
05/24/2022,Elk,2,2,5,15,
08/20/2021,Centre,113,91,38,,
05/24/2022,Fayette,10,16,13,73,
05/24/2022,Forest,,,,2,
05/24/2022,Fulton,,,1,,
05/24/2022,Greene,5,4,10,22,
05/24/2022,Huntingdon,3,4,3,49,
05/24/2022,Jefferson,4,1,2,18,
07/12/2022,Allegheny,285,168,218,449,
10/29/2022,Berks,8,29,,,380
12/01/2021,Dauphin,462,256,1011,,
07/15/2022,Union,4,2,5,11,
09/16/2021,Montour,9,7,4,,
04/19/2021,Berks,1573,1517,,,
05/24/2022,Lycoming,12,10,30,100,
04/26/2021,York,1385,1972,,,
05/24/2022,Mercer,3,17,8,42,
05/24/2022,Mifflin,4,4,7,36,
06/08/2021,Adams,81,234,,,
06/13/2022,Chester,81,56,135,172,
05/24/2022,Montour,,5,8,15,
10/30/2021,Union,15,16,47,,
10/16/2021,Philadelphia,768,895,923,,
05/24/2022,Perry,2,5,7,19,
03/04/2022,Centre,30,18,48,,
02/14/2021,Snyder,50,6,,,
07/13/2022,Lehigh,53,35,51,135,
05/24/2022,Snyder,5,3,5,25,
05/24/2022,Somerset,7,7,11,38,
05/24/2022,Sullivan,2,,1,4,
05/24/2022,Susquehanna,4,6,4,17,
05/24/2022,Tioga,5,1,11,20,
05/24/2022,Venango,5,9,8,35,
11/07/2021,York,183,81,256,,
04/11/2021,Clearfield,3,23,,,
09/24/2021,Philadelphia,1626,1511,779,,
05/24/2022,Wyoming,1,5,3,19,
04/04/2022,Northumberland,7,8,14,82,
01/16/2021,Cumberland,452,25,,,
02/19/2021,Northampton,1382,1238,,,
10/21/2022,Beaver,7,7,,,304
05/25/2022,Armstrong,6,3,4,26,
03/07/2021,Northampton,395,464,,,
05/25/2022,Bedford,2,5,4,11,
08/19/2022,Lancaster,72,64,91,122,
04/29/2022,Centre,24,11,20,144,
05/25/2022,Bradford,5,7,6,25,
08/07/2022,Philadelphia,33,52,48,56,
06/24/2022,York,48,35,64,179,
05/25/2022,Cameron,,,1,5,
05/25/2022,Carbon,4,4,5,33,
04/29/2021,Pike,150,147,,,
10/27/2022,Huntingdon,11,2,,,67
05/25/2022,Clearfield,4,10,12,96,
05/25/2022,Clinton,4,1,1,17,
05/25/2022,Columbia,6,6,14,75,
08/09/2022,Somerset,11,7,3,7,
02/16/2021,Greene,357,13,,,
05/25/2022,Fulton,,2,3,5,
05/25/2022,Greene,2,3,10,19,
05/25/2022,Huntingdon,3,4,7,33,
10/23/2021,Mifflin,38,22,234,,
05/25/2022,Jefferson,1,2,3,12,
06/12/2022,Cambria,2,,3,3,
05/25/2022,Lawrence,7,16,6,18,
05/25/2022,Lebanon,24,13,66,157,
03/26/2021,Washington,1291,1705,,,
12/08/2021,Jefferson,23,31,82,,
05/25/2022,Mckean,4,5,7,20,
04/17/2021,Erie,603,881,,,
05/25/2022,Mifflin,3,4,5,28,
08/15/2021,Butler,98,78,23,,
03/24/2021,Somerset,126,296,,,
05/25/2022,Montour,4,,21,25,
05/25/2022,Northumberland,10,8,9,57,
05/25/2022,Perry,1,12,8,37,
08/12/2021,Union,20,18,,,
05/25/2022,Pike,10,10,9,20,
01/15/2021,Monroe,237,19,,,
05/25/2022,Snyder,1,4,1,19,
03/31/2021,Carbon,511,148,,,
03/04/2021,Allegheny,6609,3986,,,
05/25/2022,Susquehanna,6,,8,26,
06/12/2021,Luzerne,177,422,,,
05/25/2022,Union,4,,8,31,
05/25/2022,Venango,4,4,11,27,
03/09/2022,Erie,40,47,74,,
03/31/2021,Westmoreland,2599,1661,,,
12/07/2021,Erie,348,202,891,,
02/24/2021,Centre,307,1219,,,
05/25/2022,Wayne,6,8,4,28,
04/20/2022,Monroe,25,29,26,92,
05/25/2022,Wyoming,4,4,3,21,
01/12/2021,Clearfield,124,219,,,
06/18/2021,Lycoming,43,117,,,
05/26/2022,Adams,21,11,18,75,
02/01/2021,Indiana,80,26,,,
05/26/2022,Armstrong,7,3,11,27,
07/12/2021,York,228,314,,,
07/25/2022,Fayette,13,19,16,75,
07/28/2022,Philadelphia,375,350,266,326,
05/26/2022,Butler,14,14,26,87,
04/28/2021,Montgomery,4934,4786,,,
05/26/2022,Cameron,,,,4,
10/14/2022,Wayne,,,,,117
05/26/2022,Clarion,2,2,1,12,
05/26/2022,Clearfield,1,9,12,67,
05/26/2022,Clinton,6,8,5,35,
05/26/2022,Columbia,4,5,4,63,
03/07/2022,Lancaster,53,88,105,,
04/30/2021,Dauphin,1436,1671,,,
11/08/2022,Montgomery,73,60,,,1705
05/26/2022,Elk,,2,1,14,
08/12/2021,Lackawanna,165,126,,,
05/26/2022,Fayette,14,17,12,78,
09/23/2022,Juniata,,,,,29
05/26/2022,Fulton,1,1,,,
04/20/2021,Lancaster,2513,3456,,,
05/09/2021,Philadelphia,1119,5475,,,
05/26/2022,Indiana,6,14,5,36,
05/26/2022,Jefferson,2,5,5,17,
05/26/2022,Juniata,,3,1,4,
05/26/2021,Cambria,392,199,,,
10/20/2021,Mercer,49,44,258,,
05/26/2022,Lebanon,18,18,27,68,
08/01/2022,Washington,35,20,43,68,
05/26/2022,Lycoming,5,15,24,97,
05/26/2022,Mckean,4,7,8,16,
05/26/2022,Mercer,8,7,18,63,
05/26/2022,Mifflin,2,2,5,46,
10/18/2021,Union,19,13,30,,
06/06/2022,Bucks,71,108,145,316,
05/26/2022,Montour,3,2,2,24,
02/20/2021,Westmoreland,1033,844,,,
03/29/2021,Butler,480,1825,,,
04/27/2022,Fayette,15,24,16,76,
05/25/2022,Delaware,115,128,178,383,
05/26/2022,Potter,2,4,1,9,
05/26/2022,Schuylkill,9,13,23,98,
05/26/2022,Snyder,1,,4,42,
05/26/2022,Somerset,5,8,11,40,
03/11/2021,Delaware,2924,2239,,,
05/26/2022,Susquehanna,2,3,5,12,
05/26/2022,Tioga,5,6,4,16,
04/04/2021,Lehigh,84,80,,,
05/26/2022,Venango,3,3,4,34,
04/11/2022,Adams,9,12,19,85,
10/19/2022,Out-of-State,69,45,,,1159
11/15/2022,Venango,1,,,,41
05/26/2022,Wyoming,2,3,2,13,
01/19/2021,Delaware,1168,533,,,
04/13/2021,Westmoreland,1508,1288,,,
03/05/2021,Wayne,186,428,,,
05/27/2022,Armstrong,13,6,13,38,
05/27/2022,Beaver,22,21,27,90,
11/13/2021,Wyoming,45,6,53,,
10/20/2022,Beaver,5,3,,,324
09/29/2022,Luzerne,20,10,3,,492
11/18/2022,Lehigh,31,15,,,762
05/27/2022,Bradford,10,9,8,35,
09/14/2022,Out-of-State,124,58,14,,698
05/27/2022,Cambria,9,16,17,71,
05/27/2022,Cameron,1,,1,2,
05/27/2022,Carbon,3,7,12,34,
10/18/2022,Delaware,61,51,,,1269
11/30/2021,Luzerne,330,172,876,,
05/27/2022,Clinton,3,6,7,26,
01/21/2021,Montour,98,14,,,
04/21/2022,Northampton,42,30,65,260,
08/02/2021,Delaware,465,273,,,
10/06/2022,Washington,19,24,3,,533
05/27/2022,Elk,2,1,1,22,
05/04/2021,Wyoming,57,138,,,
05/27/2022,Fayette,20,12,20,65,
05/27/2022,Forest,,1,1,9,
06/01/2021,Crawford,67,93,,,
05/27/2022,Fulton,1,,4,9,
05/27/2022,Greene,6,4,4,38,
05/27/2022,Huntingdon,7,2,7,43,
11/05/2021,Juniata,11,7,59,,
